ts,global,platform,gap
2026-09-04T13:09:21Z,4386.200195,4387.78,1.5798049999993964
2026-09-04T13:09:26Z,4386.200195,4388.2,1.9998049999994691
2026-09-04T13:09:36Z,4386.899902,4389.3,2.400098000000071
2026-09-04T13:09:41Z,4386.899902,4389.73,2.8300979999994524
2026-09-04T13:09:47Z,4386.899902,4389.79,2.8900979999998526
2026-09-04T13:09:52Z,4386.899902,4388.83,1.9300979999998162
2026-09-04T13:09:57Z,4386.899902,4388.34,1.4400980000000345
2026-09-04T13:10:02Z,4386.899902,4389.42,2.5200979999999618
2026-09-04T13:10:07Z,4386.899902,4389.38,2.480097999999998
2026-09-04T13:10:12Z,4386.899902,4388.57,1.670097999999598
2026-09-04T13:10:18Z,4386.899902,4388.015,1.1150980000002164
2026-09-04T13:10:23Z,4386.899902,4386.675,-0.2249019999999291
2026-09-04T13:10:28Z,4389.299805,4386.905,-2.3948049999999057
2026-09-04T13:10:34Z,4389.299805,4385.52,-3.7798049999992145
2026-09-04T13:10:40Z,4389.299805,4384.77,-4.5298049999992145
2026-09-04T13:10:46Z,4389.299805,4383.49,-5.809804999999869
2026-09-04T13:10:53Z,4389.299805,4383.705,-5.594804999999724
2026-09-04T13:10:59Z,4389.299805,4383.655,-5.644804999999906
2026-09-04T13:11:05Z,4389.299805,4385.42,-3.8798049999995783
2026-09-04T13:11:39Z,4385.0,4387.305,2.305000000000291
2026-09-04T13:11:45Z,4385.0,4388.015,3.0150000000003274
2026-09-04T13:11:50Z,4385.0,4388.615,3.6149999999997817
2026-09-04T13:11:55Z,4385.0,4388.55,3.550000000000182
2026-09-04T13:12:00Z,4385.0,4389.13,4.130000000000109
2026-09-04T13:12:05Z,4385.0,4389.08,4.079999999999927
2026-09-04T13:12:10Z,4385.0,4389.33,4.329999999999927
2026-09-04T13:12:16Z,4385.0,4389.92,4.920000000000073
2026-09-04T13:12:21Z,4385.0,4389.52,4.520000000000437
2026-09-04T13:12:26Z,4390.100098,4387.73,-2.3700980000003256
2026-09-04T13:12:32Z,4390.100098,4388.7,-1.400098000000071
2026-09-04T13:12:37Z,4390.100098,4388.05,-2.050097999999707
2026-09-04T13:12:42Z,4390.100098,4388.8,-1.300097999999707
2026-09-04T13:12:48Z,4390.100098,4388.96,-1.1400979999998526
2026-09-04T13:12:53Z,4390.100098,4389.93,-0.17009799999959796
2026-09-04T13:12:58Z,4390.100098,4389.53,-0.5700980000001437
2026-09-04T13:13:03Z,4390.100098,4391.12,1.0199020000000019
2026-09-04T13:13:08Z,4390.100098,4392.2,2.099901999999929
2026-09-04T13:13:13Z,4390.100098,4392.76,2.6599020000003293
2026-09-04T13:13:19Z,4390.100098,4393.34,3.2399020000002565
2026-09-04T13:13:24Z,4390.100098,4393.05,2.949902000000293
2026-09-04T13:13:29Z,4390.799805,4392.92,2.1201950000004217
2026-09-04T13:13:34Z,4390.799805,4392.89,2.0901950000006764
2026-09-04T13:13:44Z,4390.799805,4391.825,1.025195000000167
2026-09-04T13:13:50Z,4390.799805,4390.94,0.14019499999994878
2026-09-04T13:13:55Z,4390.799805,4391.08,0.2801950000002762
2026-09-04T13:14:00Z,4390.799805,4390.57,-0.22980499999994208
2026-09-04T13:14:05Z,4390.799805,4390.5,-0.29980499999965105
2026-09-04T13:14:11Z,4390.799805,4390.14,-0.6598049999993236
2026-09-04T13:14:15Z,4390.799805,4388.325,-2.474804999999833
2026-09-04T13:14:23Z,4390.799805,4387.975,-2.8248049999992872
2026-09-04T13:14:28Z,4391.899902,4389.985,-1.9149020000004384
2026-09-04T13:14:33Z,4391.899902,4391.745,-0.15490200000022014
2026-09-04T13:14:38Z,4391.899902,4393.135,1.2350980000001073
2026-09-04T13:15:10Z,4391.899902,4393.59,1.6900980000000345
2026-09-04T13:15:16Z,4391.899902,4393.52,1.6200980000003256
2026-09-04T13:15:21Z,4391.899902,4393.935,2.035098000000289
2026-09-04T13:15:26Z,4391.899902,4394.585,2.6850979999999254
2026-09-04T13:15:31Z,4395.299805,4393.875,-1.424804999999651
2026-09-04T13:15:36Z,4395.299805,4394.385,-0.9148049999994328
2026-09-04T13:15:41Z,4395.299805,4394.085,-1.2148049999996147
2026-09-04T13:15:47Z,4395.299805,4393.485,-1.8148049999999785
2026-09-04T13:15:52Z,4395.299805,4393.215,-2.0848049999995055
2026-09-04T13:15:57Z,4395.299805,4393.7,-1.599804999999833
2026-09-04T13:16:02Z,4395.299805,4394.82,-0.4798049999999421
2026-09-04T13:16:07Z,4395.299805,4395.525,0.22519499999998516
2026-09-04T13:16:12Z,4395.299805,4397.555,2.25519500000064
2026-09-04T13:16:18Z,4395.299805,4399.02,3.7201950000007855
2026-09-04T13:16:23Z,4395.299805,4399.235,3.9351950000000215
2026-09-04T13:16:28Z,4395.5,4398.605,3.1049999999995634
2026-09-04T13:16:33Z,4395.5,4398.225,2.725000000000364
2026-09-04T13:16:38Z,4395.5,4396.755,1.2550000000001091
2026-09-04T13:16:43Z,4395.5,4397.995,2.494999999999891
2026-09-04T13:16:49Z,4395.5,4399.565,4.0649999999996
2026-09-04T13:16:54Z,4395.5,4399.755,4.255000000000109
2026-09-04T13:16:59Z,4395.5,4399.485,3.9849999999996726
2026-09-04T13:17:04Z,4395.5,4398.845,3.3450000000002547
2026-09-04T13:17:09Z,4395.5,4396.745,1.2449999999998909
2026-09-04T13:17:14Z,4395.5,4395.785,0.2849999999998545
2026-09-04T13:17:20Z,4395.5,4394.685,-0.8149999999995998
2026-09-04T13:17:25Z,4395.5,4393.285,-2.2150000000001455
2026-09-04T13:17:30Z,4399.700195,4393.355,-6.3451950000007855
2026-09-04T13:17:36Z,4399.700195,4393.745,-5.955195000000458
2026-09-04T13:17:42Z,4399.700195,4395.305,-4.395195000000058
2026-09-04T13:17:48Z,4399.700195,4394.785,-4.9151950000004945
2026-09-04T13:17:55Z,4399.700195,4393.715,-5.985195000000203
2026-09-04T13:18:01Z,4399.700195,4391.765,-7.9351950000000215
2026-09-04T13:18:07Z,4399.700195,4392.265,-7.4351950000000215
2026-09-04T13:18:53Z,4393.299805,4395.035,1.7351950000002034
2026-09-04T13:18:59Z,4393.299805,4394.735,1.4351950000000215
2026-09-04T13:19:04Z,4393.299805,4394.79,1.4901950000003126
2026-09-04T13:19:09Z,4393.299805,4395.535,2.2351950000002034
2026-09-04T13:19:14Z,4393.299805,4397.395,4.0951950000007855
2026-09-04T13:19:19Z,4393.299805,4396.455,3.155195000000276
2026-09-04T13:19:30Z,4395.700195,4397.09,1.3898049999997966
2026-09-04T13:19:35Z,4395.700195,4397.6,1.8998050000000148
2026-09-04T13:19:40Z,4395.700195,4398.765,3.0648049999999785
2026-09-04T13:19:45Z,4395.700195,4398.725,3.024805000000015
2026-09-04T13:19:50Z,4395.700195,4397.455,1.7548049999995783
2026-09-04T13:19:55Z,4395.700195,4398.365,2.6648049999994328
2026-09-04T13:20:01Z,4395.700195,4398.77,3.0698050000000876
2026-09-04T13:20:06Z,4395.700195,4398.71,3.0098049999996874
2026-09-04T13:20:11Z,4395.700195,4398.83,3.1298049999995783
2026-09-04T13:20:16Z,4395.700195,4398.545,2.844804999999724
2026-09-04T13:20:21Z,4395.700195,4398.975,3.274805000000015
2026-09-04T13:20:26Z,4395.700195,4397.995,2.294804999999542
2026-09-04T13:20:32Z,4399.899902,4398.14,-1.7599019999997836
2026-09-04T13:20:38Z,4399.899902,4399.825,-0.0749020000002929
2026-09-04T13:20:43Z,4399.899902,4400.06,0.16009800000028918
2026-09-04T13:20:48Z,4399.899902,4400.67,0.7700979999999618
2026-09-04T13:20:53Z,4399.899902,4400.59,0.6900980000000345
2026-09-04T13:20:58Z,4399.899902,4400.91,1.0100979999997435
2026-09-04T13:21:04Z,4399.899902,4400.48,0.5800979999994524
2026-09-04T13:21:09Z,4399.899902,4400.58,0.6800979999998162
2026-09-04T13:21:14Z,4399.899902,4398.99,-0.9099020000003293
2026-09-04T13:21:19Z,4399.899902,4399.08,-0.8199020000001838
2026-09-04T13:21:24Z,4399.899902,4398.98,-0.9199020000005476
2026-09-04T13:21:29Z,4401.600098,4399.52,-2.0800979999994524
2026-09-04T13:21:35Z,4401.600098,4399.46,-2.1400979999998526
2026-09-04T13:21:40Z,4401.600098,4399.67,-1.9300979999998162
2026-09-04T13:21:45Z,4401.600098,4399.085,-2.5150979999998526
2026-09-04T13:21:50Z,4401.600098,4398.3,-3.300097999999707
2026-09-04T13:22:27Z,4399.700195,4401.0,1.299804999999651
2026-09-04T13:22:33Z,4399.700195,4400.25,0.549804999999651
2026-09-04T13:22:38Z,4399.700195,4400.72,1.0198049999999057
2026-09-04T13:22:43Z,4399.700195,4400.29,0.5898049999996147
2026-09-04T13:22:49Z,4399.700195,4399.33,-0.3701950000004217
2026-09-04T13:22:53Z,4399.700195,4398.42,-1.2801950000002762
2026-09-04T13:22:59Z,4399.700195,4397.645,-2.0551949999999124
2026-09-04T13:23:04Z,4399.700195,4398.44,-1.2601950000007491
2026-09-04T13:23:09Z,4399.700195,4399.29,-0.41019500000038533
2026-09-04T13:23:14Z,4399.700195,4399.45,-0.25019500000053085
2026-09-04T13:23:19Z,4399.700195,4399.25,-0.45019500000034895
2026-09-04T13:23:24Z,4399.700195,4399.595,-0.1051950000000943
2026-09-04T13:23:29Z,4398.100098,4400.045,1.9449020000001838
2026-09-04T13:23:35Z,4398.100098,4400.565,2.464901999999711
2026-09-04T13:23:40Z,4398.100098,4400.765,2.6649020000004384
2026-09-04T13:23:45Z,4398.100098,4400.595,2.4949020000003657
2026-09-04T13:23:50Z,4398.100098,4402.695,4.59490199999982
2026-09-04T13:23:56Z,4398.100098,4403.56,5.459902000000511
2026-09-04T13:24:02Z,4398.100098,4403.34,5.2399020000002565
2026-09-04T13:24:09Z,4398.100098,4403.0,4.899902000000111
2026-09-04T13:24:15Z,4398.100098,4402.97,4.869902000000366
2026-09-04T13:24:21Z,4398.100098,4404.365,6.264901999999893
2026-09-04T13:24:28Z,4404.600098,4404.755,0.15490200000022014
2026-09-04T13:24:32Z,4404.600098,4405.465,0.8649020000002565
2026-09-04T13:24:37Z,4404.600098,4406.98,2.3799019999996744
2026-09-04T13:24:43Z,4404.600098,4405.35,0.7499020000004748
2026-09-04T13:24:48Z,4404.600098,4405.43,0.829902000000402
2026-09-04T13:24:53Z,4404.600098,4405.14,0.5399020000004384
2026-09-04T13:24:59Z,4404.600098,4405.065,0.4649019999997108
2026-09-04T13:25:04Z,4404.600098,4404.645,0.04490200000054756
2026-09-04T13:25:08Z,4404.600098,4404.435,-0.16509799999948882
2026-09-04T13:25:15Z,4404.600098,4404.75,0.149902000000111
2026-09-04T13:25:19Z,4404.600098,4406.42,1.8199020000001838
2026-09-04T13:25:24Z,4404.600098,4406.805,2.204902000000402
2026-09-04T13:25:56Z,4406.100098,4407.315,1.2149019999997108
2026-09-04T13:26:02Z,4406.100098,4407.415,1.3149020000000746
2026-09-04T13:26:07Z,4406.100098,4407.095,0.9949020000003657
2026-09-04T13:26:12Z,4406.100098,4406.38,0.27990200000022014
2026-09-04T13:26:17Z,4406.100098,4406.095,-0.0050979999996343395
2026-09-04T13:26:22Z,4406.100098,4406.5,0.399902000000111
2026-09-04T13:26:27Z,4408.399902,4406.95,-1.449902000000293
2026-09-04T13:26:33Z,4408.399902,4406.595,-1.8049019999998563
2026-09-04T13:26:38Z,4408.399902,4407.935,-0.4649019999997108
2026-09-04T13:26:43Z,4408.399902,4406.92,-1.4799020000000382
2026-09-04T13:26:48Z,4408.399902,4406.02,-2.3799019999996744
2026-09-04T13:26:54Z,4408.399902,4405.65,-2.749902000000475
2026-09-04T13:27:00Z,4408.399902,4406.82,-1.579902000000402
2026-09-04T13:27:06Z,4408.399902,4407.095,-1.3049019999998563
2026-09-04T13:27:11Z,4408.399902,4406.835,-1.5649020000000746
2026-09-04T13:27:16Z,4408.399902,4408.105,-0.29490200000054756
2026-09-04T13:27:21Z,4408.399902,4408.485,0.08509799999956158
2026-09-04T13:27:26Z,4408.399902,4407.835,-0.5649020000000746
2026-09-04T13:27:31Z,4407.700195,4407.69,-0.010195000000749133
2026-09-04T13:27:37Z,4407.700195,4407.94,0.23980499999925087
2026-09-04T13:27:42Z,4407.700195,4408.03,0.3298049999993964
2026-09-04T13:27:47Z,4407.700195,4408.13,0.4298049999997602
2026-09-04T13:27:52Z,4407.700195,4408.17,0.4698049999997238
2026-09-04T13:27:57Z,4407.700195,4407.22,-0.4801950000000943
2026-09-04T13:28:02Z,4407.700195,4407.35,-0.35019499999998516
2026-09-04T13:28:08Z,4407.700195,4407.28,-0.4201950000006036
2026-09-04T13:28:13Z,4407.700195,4408.28,0.5798049999993964
2026-09-04T13:28:18Z,4407.700195,4408.36,0.6598049999993236
2026-09-04T13:28:23Z,4407.700195,4407.52,-0.1801949999999124
2026-09-04T13:28:28Z,4408.600098,4407.06,-1.5400979999994888
2026-09-04T13:28:34Z,4408.600098,4407.33,-1.2700979999999618
2026-09-04T13:28:40Z,4408.600098,4406.71,-1.8900979999998526
2026-09-04T13:28:46Z,4408.600098,4407.93,-0.670097999999598
2026-09-04T13:28:51Z,4408.600098,4408.89,0.2899020000004384
2026-09-04T13:29:23Z,4408.600098,4412.68,4.079902000000402
2026-09-04T13:29:30Z,4411.799805,4411.35,-0.44980499999928725
2026-09-04T13:29:35Z,4411.799805,4414.455,2.655195000000276
2026-09-04T13:29:41Z,4411.799805,4413.64,1.8401950000006764
2026-09-04T13:29:47Z,4411.799805,4413.67,1.8701950000004217
2026-09-04T13:29:53Z,4411.799805,4414.55,2.750195000000531
2026-09-04T13:30:00Z,4411.799805,4412.39,0.5901950000006764
2026-09-04T13:30:05Z,4411.799805,4414.65,2.850194999999985
2026-09-04T13:30:11Z,4411.799805,4413.94,2.1401949999999488
2026-09-04T13:30:17Z,4411.799805,4414.44,2.6401949999999488
2026-09-04T13:30:23Z,4411.799805,4414.29,2.4901950000003126
2026-09-04T13:30:30Z,4413.600098,4415.62,2.019902000000002
2026-09-04T13:30:35Z,4413.600098,4416.84,3.2399020000002565
2026-09-04T13:30:41Z,4413.600098,4417.87,4.269902000000002
2026-09-04T13:30:47Z,4413.600098,4417.69,4.089901999999711
2026-09-04T13:30:53Z,4413.600098,4418.31,4.709902000000511
2026-09-04T13:30:59Z,4413.600098,4417.14,3.5399020000004384
2026-09-04T13:31:05Z,4413.600098,4416.25,2.649902000000111
2026-09-04T13:31:10Z,4413.600098,4416.29,2.6899020000000746
2026-09-04T13:31:15Z,4413.600098,4416.73,3.1299019999996744
2026-09-04T13:31:20Z,4413.600098,4415.74,2.1399019999998927
2026-09-04T13:31:25Z,4413.600098,4415.49,1.8899019999998927
2026-09-04T13:31:30Z,4418.799805,4415.43,-3.36980499999936
2026-09-04T13:31:37Z,4418.799805,4414.16,-4.639804999999797
2026-09-04T13:31:43Z,4418.799805,4417.88,-0.9198049999995419
2026-09-04T13:31:48Z,4418.799805,4417.63,-1.169804999999542
2026-09-04T13:31:53Z,4418.799805,4416.75,-2.049804999999651
2026-09-04T13:31:58Z,4418.799805,4416.08,-2.719804999999724
2026-09-04T13:32:09Z,4418.799805,4415.27,-3.5298049999992145
2026-09-04T13:32:15Z,4418.799805,4416.07,-2.729804999999942
2026-09-04T13:32:20Z,4418.799805,4415.97,-2.8298049999993964
2026-09-04T13:32:54Z,4417.100098,4419.06,1.9599020000005112
2026-09-04T13:33:01Z,4417.100098,4417.57,0.46990199999981996
2026-09-04T13:33:06Z,4417.100098,4418.5,1.399902000000111
2026-09-04T13:33:11Z,4417.100098,4418.83,1.7299020000000382
2026-09-04T13:33:16Z,4417.100098,4419.11,2.0099019999997836
2026-09-04T13:33:21Z,4417.100098,4419.28,2.1799019999998563
2026-09-04T13:33:26Z,4417.100098,4418.82,1.71990199999982
2026-09-04T13:33:32Z,4419.299805,4416.86,-2.4398049999999785
2026-09-04T13:33:38Z,4419.299805,4418.98,-0.3198050000000876
2026-09-04T13:33:43Z,4419.299805,4417.28,-2.0198049999999057
2026-09-04T13:33:49Z,4419.299805,4417.52,-1.7798049999992145
2026-09-04T13:33:55Z,4419.299805,4418.76,-0.5398049999994328
2026-09-04T13:34:00Z,4419.299805,4417.62,-1.6798049999997602
2026-09-04T13:34:06Z,4419.299805,4417.9,-1.3998050000000148
2026-09-04T13:34:11Z,4419.299805,4419.15,-0.14980500000001484
2026-09-04T13:34:16Z,4419.299805,4418.24,-1.0598049999998693
2026-09-04T13:34:21Z,4419.299805,4420.24,0.9401950000001307
2026-09-04T13:34:26Z,4419.299805,4420.33,1.0301950000002762
2026-09-04T13:34:32Z,4418.5,4417.47,-1.0299999999997453
2026-09-04T13:34:38Z,4418.5,4416.3,-2.199999999999818
2026-09-04T13:34:44Z,4418.5,4415.99,-2.5100000000002183
2026-09-04T13:34:49Z,4418.5,4416.21,-2.2899999999999636
2026-09-04T13:34:54Z,4418.5,4415.05,-3.449999999999818
2026-09-04T13:34:59Z,4418.5,4413.87,-4.630000000000109
2026-09-04T13:35:05Z,4418.5,4413.76,-4.739999999999782
2026-09-04T13:35:11Z,4418.5,4414.0,-4.5
2026-09-04T13:35:16Z,4418.5,4415.17,-3.3299999999999272
2026-09-04T13:35:21Z,4418.5,4416.48,-2.0200000000004366
2026-09-04T13:35:26Z,4418.5,4416.98,-1.5200000000004366
2026-09-04T13:35:31Z,4414.899902,4415.08,0.18009799999981624
2026-09-04T13:35:36Z,4414.899902,4414.92,0.020097999999961758
2026-09-04T13:35:42Z,4414.899902,4415.75,0.850097999999889
2026-09-04T13:35:47Z,4414.899902,4414.91,0.010097999999743479
2026-09-04T13:36:18Z,4414.899902,4410.64,-4.259901999999784
2026-09-04T13:36:24Z,4414.899902,4410.71,-4.189902000000075
2026-09-04T13:36:29Z,4412.899902,4411.05,-1.849901999999929
2026-09-04T13:36:34Z,4412.899902,4410.25,-2.649902000000111
2026-09-04T13:36:39Z,4412.899902,4410.53,-2.3699020000003657
2026-09-04T13:36:44Z,4412.899902,4409.93,-2.96990199999982
2026-09-04T13:36:49Z,4412.899902,4409.28,-3.6199020000003657
2026-09-04T13:36:55Z,4412.899902,4409.58,-3.3199020000001838
2026-09-04T13:37:00Z,4412.899902,4409.14,-3.7599019999997836
2026-09-04T13:37:05Z,4412.899902,4409.69,-3.209902000000511
2026-09-04T13:37:10Z,4412.899902,4411.44,-1.4599020000005112
2026-09-04T13:37:15Z,4412.899902,4411.63,-1.2699020000000019
2026-09-04T13:37:20Z,4412.899902,4412.53,-0.36990200000036566
2026-09-04T13:37:26Z,4412.899902,4413.89,0.9900980000002164
2026-09-04T13:37:31Z,4410.0,4415.54,5.539999999999964
2026-09-04T13:37:37Z,4410.0,4414.93,4.930000000000291
2026-09-04T13:37:43Z,4410.0,4413.37,3.369999999999891
2026-09-04T13:37:49Z,4410.0,4414.02,4.020000000000437
2026-09-04T13:37:55Z,4410.0,4414.49,4.489999999999782
2026-09-04T13:38:02Z,4410.0,4414.44,4.4399999999996
2026-09-04T13:38:08Z,4410.0,4414.33,4.329999999999927
2026-09-04T13:38:14Z,4410.0,4412.42,2.4200000000000728
2026-09-04T13:38:20Z,4410.0,4412.98,2.9799999999995634
2026-09-04T13:38:26Z,4410.0,4411.54,1.5399999999999636
2026-09-04T13:38:32Z,4414.799805,4411.05,-3.749804999999469
2026-09-04T13:38:37Z,4414.799805,4411.69,-3.1098050000000512
2026-09-04T13:38:42Z,4414.799805,4411.62,-3.17980499999976
2026-09-04T13:38:47Z,4414.799805,4411.15,-3.649805000000015
2026-09-04T13:38:52Z,4414.799805,4413.24,-1.5598049999998693
2026-09-04T13:38:57Z,4414.799805,4412.385,-2.4148049999994328
2026-09-04T13:39:03Z,4414.799805,4412.855,-1.9448050000000876
2026-09-04T13:39:08Z,4414.799805,4411.7,-3.099804999999833
2026-09-04T13:39:13Z,4414.799805,4409.915,-4.884804999999687
2026-09-04T13:39:18Z,4414.799805,4407.895,-6.9048049999992145
2026-09-04T13:39:53Z,4413.700195,4408.675,-5.025195000000167
2026-09-04T13:39:59Z,4413.700195,4407.94,-5.760195000000749
2026-09-04T13:40:04Z,4413.700195,4407.91,-5.7901950000004945
2026-09-04T13:40:09Z,4413.700195,4408.72,-4.980195000000094
2026-09-04T13:40:14Z,4413.700195,4408.425,-5.275195000000167
2026-09-04T13:40:19Z,4413.700195,4408.875,-4.825195000000349
2026-09-04T13:40:24Z,4413.700195,4410.055,-3.645195000000058
2026-09-04T13:40:30Z,4408.5,4409.07,0.569999999999709
2026-09-04T13:40:35Z,4408.5,4409.235,0.7349999999996726
2026-09-04T13:40:40Z,4408.5,4410.27,1.7700000000004366
2026-09-04T13:40:45Z,4408.5,4411.065,2.5649999999996
2026-09-04T13:40:50Z,4408.5,4408.64,0.14000000000032742
2026-09-04T13:40:55Z,4408.5,4407.855,-0.6450000000004366
2026-09-04T13:41:01Z,4408.5,4408.435,-0.06499999999959982
2026-09-04T13:41:06Z,4408.5,4408.185,-0.3149999999995998
2026-09-04T13:41:11Z,4408.5,4407.73,-0.7700000000004366
2026-09-04T13:41:16Z,4408.5,4408.6,0.1000000000003638
2026-09-04T13:41:21Z,4408.5,4409.355,0.8549999999995634
2026-09-04T13:41:26Z,4408.5,4410.17,1.6700000000000728
2026-09-04T13:41:32Z,4409.200195,4410.595,1.3948049999999057
2026-09-04T13:41:37Z,4409.200195,4412.355,3.1548049999992145
2026-09-04T13:41:42Z,4409.200195,4410.955,1.7548049999995783
2026-09-04T13:41:47Z,4409.200195,4410.84,1.6398049999997966
2026-09-04T13:41:52Z,4409.200195,4413.525,4.324804999999287
2026-09-04T13:41:57Z,4409.200195,4410.61,1.4098049999993236
2026-09-04T13:42:03Z,4409.200195,4410.535,1.3348049999995055
2026-09-04T13:42:08Z,4409.200195,4411.57,2.36980499999936
2026-09-04T13:42:13Z,4409.200195,4412.005,2.80480499999976
2026-09-04T13:42:18Z,4409.200195,4411.79,2.5898049999996147
2026-09-04T13:42:23Z,4409.200195,4412.71,3.5098049999996874
2026-09-04T13:42:28Z,4411.600098,4413.515,1.9149020000004384
2026-09-04T13:42:34Z,4411.600098,4414.705,3.1049020000000382
2026-09-04T13:42:39Z,4411.600098,4415.375,3.774902000000111
2026-09-04T13:42:44Z,4411.600098,4415.225,3.624902000000475
2026-09-04T13:42:49Z,4411.600098,4413.585,1.9849020000001474
2026-09-04T13:43:27Z,4416.899902,4421.82,4.920097999999598
2026-09-04T13:43:33Z,4416.899902,4421.41,4.5100979999997435
2026-09-04T13:43:38Z,4416.899902,4420.07,3.170097999999598
2026-09-04T13:43:43Z,4416.899902,4419.24,2.3400979999996707
2026-09-04T13:43:48Z,4416.899902,4418.07,1.170097999999598
2026-09-04T13:43:53Z,4416.899902,4417.69,0.7900979999994888
2026-09-04T13:43:58Z,4416.899902,4418.59,1.6900980000000345
2026-09-04T13:44:04Z,4416.899902,4418.5,1.600097999999889
2026-09-04T13:44:09Z,4416.899902,4419.92,3.0200979999999618
2026-09-04T13:44:14Z,4416.899902,4421.37,4.47009799999978
2026-09-04T13:44:19Z,4416.899902,4420.92,4.020097999999962
2026-09-04T13:44:24Z,4416.899902,4419.95,3.050097999999707
2026-09-04T13:44:29Z,4419.100098,4420.18,1.079902000000402
2026-09-04T13:44:35Z,4419.100098,4420.01,0.9099020000003293
2026-09-04T13:44:40Z,4419.100098,4419.95,0.8499019999999291
2026-09-04T13:44:45Z,4419.100098,4421.15,2.049901999999747
2026-09-04T13:44:50Z,4419.100098,4422.11,3.0099019999997836
2026-09-04T13:44:55Z,4419.100098,4422.47,3.3699020000003657
2026-09-04T13:45:00Z,4419.100098,4423.72,4.619902000000366
2026-09-04T13:45:07Z,4419.100098,4423.19,4.089901999999711
2026-09-04T13:45:12Z,4419.100098,4423.84,4.7399020000002565
2026-09-04T13:45:18Z,4419.100098,4423.88,4.77990200000022
2026-09-04T13:45:24Z,4419.100098,4423.075,3.974901999999929
2026-09-04T13:45:29Z,4425.0,4421.535,-3.4650000000001455
2026-09-04T13:45:35Z,4425.0,4420.16,-4.8400000000001455
2026-09-04T13:45:42Z,4425.0,4419.67,-5.329999999999927
2026-09-04T13:45:48Z,4425.0,4421.115,-3.8850000000002183
2026-09-04T13:45:54Z,4425.0,4419.265,-5.734999999999673
2026-09-04T13:46:00Z,4425.0,4419.98,-5.020000000000437
2026-09-04T13:46:06Z,4425.0,4421.595,-3.4049999999997453
2026-09-04T13:46:13Z,4425.0,4421.445,-3.555000000000291
2026-09-04T13:46:19Z,4425.0,4422.285,-2.7150000000001455
2026-09-04T13:46:25Z,4425.0,4422.585,-2.4149999999999636
2026-09-04T13:46:56Z,4420.799805,4427.78,6.980195000000094
2026-09-04T13:47:03Z,4420.799805,4428.66,7.860195000000203
2026-09-04T13:47:09Z,4420.799805,4429.28,8.480195000000094
2026-09-04T13:47:15Z,4420.799805,4430.8,10.00019500000053
2026-09-04T13:47:21Z,4420.799805,4430.255,9.455195000000458
2026-09-04T13:47:27Z,4428.600098,4430.03,1.4299019999998563
2026-09-04T13:47:33Z,4428.600098,4429.76,1.1599020000003293
2026-09-04T13:47:38Z,4428.600098,4430.75,2.149902000000111
2026-09-04T13:47:43Z,4428.600098,4429.955,1.3549020000000382
2026-09-04T13:47:48Z,4428.600098,2214.63,-2213.970098
2026-09-04T13:47:53Z,4428.600098,4431.46,2.8599020000001474
2026-09-04T13:47:58Z,4428.600098,4432.24,3.6399019999998927
2026-09-04T13:48:04Z,4428.600098,4432.005,3.40490200000022
2026-09-04T13:48:09Z,4428.600098,4432.7,4.099901999999929
2026-09-04T13:48:14Z,4428.600098,4432.845,4.244902000000366
2026-09-04T13:48:19Z,4428.600098,4433.62,5.019902000000002
2026-09-04T13:48:24Z,4428.600098,4433.865,5.264901999999893
2026-09-04T13:48:29Z,4433.299805,4434.76,1.4601950000005672
2026-09-04T13:48:35Z,4433.299805,4431.555,-1.74480499999936
2026-09-04T13:48:41Z,4433.299805,4430.53,-2.7698049999999057
2026-09-04T13:48:47Z,4433.299805,4431.245,-2.05480499999976
2026-09-04T13:48:52Z,4433.299805,4432.515,-0.7848049999993236
2026-09-04T13:48:57Z,4433.299805,4431.875,-1.424804999999651
2026-09-04T13:49:02Z,4433.299805,4431.66,-1.6398049999997966
2026-09-04T13:49:08Z,4433.299805,4431.33,-1.9698049999997238
2026-09-04T13:49:18Z,4433.299805,4429.98,-3.3198050000000876
2026-09-04T13:49:23Z,4433.299805,4428.4,-4.899805000000015
2026-09-04T13:49:28Z,4432.299805,4428.895,-3.4048049999992145
2026-09-04T13:49:33Z,4432.299805,4429.29,-3.0098049999996874
2026-09-04T13:49:39Z,4432.299805,4429.53,-2.7698049999999057
2026-09-04T13:49:44Z,4432.299805,4428.51,-3.7898049999994328
2026-09-04T13:49:49Z,4432.299805,4428.745,-3.55480499999976
2026-09-04T13:49:54Z,4432.299805,4428.95,-3.349804999999833
2026-09-04T13:50:25Z,4432.299805,4430.345,-1.9548049999993964
2026-09-04T13:50:31Z,4430.799805,4431.1,0.30019500000071275
2026-09-04T13:50:36Z,4430.799805,4430.225,-0.5748049999992872
2026-09-04T13:50:41Z,4430.799805,4429.245,-1.5548049999997602
2026-09-04T13:50:46Z,4430.799805,4428.755,-2.044804999999542
2026-09-04T13:50:51Z,4430.799805,4428.715,-2.0848049999995055
2026-09-04T13:50:56Z,4430.799805,4428.775,-2.024805000000015
2026-09-04T13:51:02Z,4430.799805,4429.49,-1.3098049999998693
2026-09-04T13:51:07Z,4430.799805,4428.72,-2.0798049999993964
2026-09-04T13:51:12Z,4430.799805,4428.295,-2.5048049999995783
2026-09-04T13:51:17Z,4430.799805,4427.105,-3.6948050000000876
2026-09-04T13:51:22Z,4430.799805,4426.22,-4.579804999999396
